"","scenario","sector","technology","subsector","Units","USREP_region","year","invest","PercentChangeFromCPOL"
"2198","FedRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2025",0.00281858668236,-0.000302781155931631
"2199","FedRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2030",0.00324940610357967,0.4000730942947
"2200","FedRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2035",0.00249425534919242,0.409702466393527
"2201","FedRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2020",0.0396339063352,8.59347776049901e-07
"2202","FedRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2025",0.03896587610076,8.09978748517182e-07
"2203","FedRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2030",0.0324782265076512,0.0573186504752294
"2204","FedRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2035",0.0269757460073683,0.0796384990666346
"2205","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Appalachia","2020",0.96742380700999,2.43361419505206e-06
"2206","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Appalachia","2025",0.98798801535902,6.19008370694729e-06
"2207","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Appalachia","2030",0.799187294685232,0.0625825013691785
"2208","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Appalachia","2035",0.646746257448311,0.0931259851852202
"2209","FedRollback","resid heating","gas furnace","gas","Billions 1975$","GulfCoast","2020",0.19081668405978,2.99784674329118e-06
"2210","FedRollback","resid heating","gas furnace","gas","Billions 1975$","GulfCoast","2025",0.20278432601139,-1.75317750163995e-05
"2211","FedRollback","resid heating","gas furnace","gas","Billions 1975$","GulfCoast","2030",0.157259461219105,0.0660173573384562
"2212","FedRollback","resid heating","gas furnace","gas","Billions 1975$","GulfCoast","2035",0.120001156327337,0.0948162466413642
"2213","FedRollback","resid heating","gas furnace","gas","Billions 1975$","MidA","2020",0.68085898669452,2.51101891346472e-06
"2214","FedRollback","resid heating","gas furnace","gas","Billions 1975$","MidA","2025",0.6948257652925,2.05220188633781e-05
"2215","FedRollback","resid heating","gas furnace","gas","Billions 1975$","MidA","2030",0.560611295176242,0.0590869573342403
"2216","FedRollback","resid heating","gas furnace","gas","Billions 1975$","MidA","2035",0.454515354966137,0.092989567693009
"2217","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midcontinent","2020",0.5087237918094,3.20868316716627e-06
"2218","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midcontinent","2025",0.52137080576441,-2.15781860254394e-05
"2219","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midcontinent","2030",0.420168442852217,0.0665148097650943
"2220","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midcontinent","2035",0.334993817103194,0.0955937726549116
"2221","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midwest","2020",1.7393799727465,3.06017418405524e-06
"2222","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midwest","2025",1.77292854687222,-9.52302244494607e-06
"2223","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midwest","2030",1.45847128483547,0.0728143226959763
"2224","FedRollback","resid heating","gas furnace","gas","Billions 1975$","Midwest","2035",1.19919911777891,0.104274495612541
"2225","FedRollback","resid heating","gas furnace","gas","Billions 1975$","NewEngland","2020",1.12055390059116,5.63951723764333e-06
"2226","FedRollback","resid heating","gas furnace","gas","Billions 1975$","NewEngland","2025",1.13310460107428,3.87217887243274e-05
"2227","FedRollback","resid heating","gas furnace","gas","Billions 1975$","NewEngland","2030",0.980220638553873,0.100524851087761
"2228","FedRollback","resid heating","gas furnace","gas","Billions 1975$","NewEngland","2035",0.855775386188903,0.139684637616951
"2229","FedRollback","resid heating","gas furnace","gas","Billions 1975$","PacificNorthwest","2020",0.13842427439254,2.05236346251247e-06
"2230","FedRollback","resid heating","gas furnace","gas","Billions 1975$","PacificNorthwest","2025",0.14112551668746,-4.82156873637951e-06
"2231","FedRollback","resid heating","gas furnace","gas","Billions 1975$","PacificNorthwest","2030",0.112017668977794,0.0529631553876679
"2232","FedRollback","resid heating","gas furnace","gas","Billions 1975$","PacificNorthwest","2035",0.0866945086565414,0.0816002312792683
"2233","FedRollback","resid heating","gas furnace","gas","Billions 1975$","RockiesCentral","2020",0.35259209046286,3.64212485748361e-06
"2234","FedRollback","resid heating","gas furnace","gas","Billions 1975$","RockiesCentral","2025",0.36297553920336,-1.81807177279669e-05
"2235","FedRollback","resid heating","gas furnace","gas","Billions 1975$","RockiesCentral","2030",0.296770446382825,0.0822635176755206
"2236","FedRollback","resid heating","gas furnace","gas","Billions 1975$","RockiesCentral","2035",0.242507303896004,0.123140626205663
"2237","FedRollback","resid heating","gas furnace","gas","Billions 1975$","SouthAtlantic","2020",0.20671445085524,1.97989569006296e-06
"2238","FedRollback","resid heating","gas furnace","gas","Billions 1975$","SouthAtlantic","2025",0.21326067955428,2.25271204823407e-06
"2239","FedRollback","resid heating","gas furnace","gas","Billions 1975$","SouthAtlantic","2030",0.166854728071998,0.0478436004891984
"2240","FedRollback","resid heating","gas furnace","gas","Billions 1975$","SouthAtlantic","2035",0.128048067031594,0.0722267045734699
"2241","FedRollback","resid heating","gas furnace","gas","Billions 1975$","West","2020",0.3902440637273,3.79181991050359e-06
"2242","FedRollback","resid heating","gas furnace","gas","Billions 1975$","West","2025",0.3932276683731,-1.29769158935256e-05
"2243","FedRollback","resid heating","gas furnace","gas","Billions 1975$","West","2030",0.328452058908513,0.0836383316361289
"2244","FedRollback","resid heating","gas furnace","gas","Billions 1975$","West","2035",0.0857396171392113,0.113454952604005
"2245","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","AK-HI","2020",0.001292824163553,-5.71010814409689e-07
"2246","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","AK-HI","2025",0.001403529951292,-1.0968531951594e-06
"2247","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","AK-HI","2030",0.00231504223832145,0.719860473421151
"2248","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","AK-HI","2035",0.00356476736618026,0.454512057872628
"2249","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Appalachia","2020",0.03528544511602,-4.12097566815373e-06
"2250","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Appalachia","2025",0.03864242486785,-1.98841730006949e-05
"2251","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Appalachia","2030",0.0514059986182051,0.557238376009687
"2252","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Appalachia","2035",0.0692396445787639,0.471902547051256
"2253","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","GulfCoast","2020",0.00612945858785,-1.97656218414721e-06
"2254","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","GulfCoast","2025",0.00669798014682,-0.000237898207959608
"2255","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","GulfCoast","2030",0.00795566996610472,0.54955531645743
"2256","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","GulfCoast","2035",0.00911459795691321,0.518883320391635
"2257","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","MidA","2020",0.02493254355635,-2.87837112444844e-06
"2258","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","MidA","2025",0.02735342705534,0.000129744611945481
"2259","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","MidA","2030",0.0358516961893866,0.529578510797455
"2260","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","MidA","2035",0.0491130496696544,0.47825075842166
"2261","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midcontinent","2020",0.01814888974004,2.20330712652483e-06
"2262","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midcontinent","2025",0.01969934744807,-0.000328868638998503
"2263","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midcontinent","2030",0.0260959109524867,0.604581961643298
"2264","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midcontinent","2035",0.0333447885503632,0.510913330451181
"2265","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midwest","2020",0.06760901830012,-1.88600149397811e-06
"2266","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midwest","2025",0.07546962785567,-0.000212189489741332
"2267","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midwest","2030",0.106260426374325,0.606121176675894
"2268","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","Midwest","2035",0.144265828174611,0.485868614967646
"2269","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","NewEngland","2020",0.0550195516869,1.21766869631834e-05
"2270","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","NewEngland","2025",0.06422401129192,0.000185295401892382
"2271","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","NewEngland","2030",0.101788823714861,0.685783377169886
"2272","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","NewEngland","2035",0.14651110486594,0.512882706032256
"2273","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","PacificNorthwest","2020",0.00499477645602,-8.91103411149174e-06
"2274","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","PacificNorthwest","2025",0.005249959885,-5.92268016968989e-05
"2275","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","PacificNorthwest","2030",0.00632057171951516,0.517193056868768
"2276","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","PacificNorthwest","2035",0.00734800616757427,0.539299493678008
"2277","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","RockiesCentral","2020",0.013461764208,-3.85755528575782e-06
"2278","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","RockiesCentral","2025",0.01474225139225,-0.000318497777736293
"2279","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","RockiesCentral","2030",0.0205285502992369,0.670359081596902
"2280","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","RockiesCentral","2035",0.0272960207247729,0.580895309183855
"2281","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","SouthAtlantic","2020",0.00666812325627,-9.63535550013717e-07
"2282","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","SouthAtlantic","2025",0.0071289352804,-4.71689390679764e-06
"2283","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","SouthAtlantic","2030",0.00832359146449965,0.473723173195127
"2284","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","SouthAtlantic","2035",0.00975125810601642,0.471006678382396
"2285","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","West","2020",0.01860046823634,-4.80610107311819e-06
"2286","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","West","2025",0.01995024027499,-0.000225734606285832
"2287","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","West","2030",0.0282424735725621,0.660070375628304
"2288","FedRollback","resid heating","gas furnace hi-eff","gas","Billions 1975$","West","2035",0.0102081776813366,0.572747505839351
"2289","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","AK-HI","2020",0.008633242503446,0
"2290","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","AK-HI","2025",0.007478205520608,-1.29420871353148e-07
"2291","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","AK-HI","2030",0.0075825733047383,0.106832995486814
"2292","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","AK-HI","2035",0.00740777024520536,0.137581381041078
"2293","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","Appalachia","2020",0.12286611874306,1.29232439820548e-05
"2294","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","Appalachia","2025",0.10628358298602,5.37266708411366e-06
"2295","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","Appalachia","2030",0.106185481454586,0.0996097233782234
"2296","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","Appalachia","2035",0.101165234503887,0.143192764206524
"2297","FedRollback","resid heating","wood furnace","biomass","Billions 1975$","GulfCoast","2020",0.00530736341575,0
